Mapping parameters for Pagrus auratus (Silver seabream),,,,,,,,,,
Pagrus,auratus,-37.75,178.75,3317:478:4,241,17.59,35.5,985,0,22
Pagrus,auratus,-37.75,140.25,3314:370:3,82,15.68,35.49,741,0,17
Pagrus,auratus,-37.75,173.75,3317:373:4,1027,16.93,35.38,446,0,110
Pagrus,auratus,-37.75,149.25,3314:479:3,69,17.6,35.54,945,0,12
Pagrus,auratus,-37.75,178.25,3317:478:3,20,17.59,35.63,808,0,5
Pagrus,auratus,-37.75,174.75,3317:374:4,58,17.13,35.38,617,0,16
Pagrus,auratus,-37.75,148.75,3314:478:4,40,16.93,35.5,827,0,11
Pagrus,auratus,-37.75,174.25,3317:374:3,226,17.13,35.38,355,0,66
Pagrus,auratus,-37.75,177.75,3317:477:4,132,17.89,35.63,767,0,10
Pagrus,auratus,-37.75,139.75,3313:479:4,617,15.74,35.45,615,0,82
Pagrus,auratus,-37.75,148.25,3314:478:3,31,16.93,35.5,659,0,10
Pagrus,auratus,-37.75,177.25,3317:477:3,145,17.89,35.63,1056,0,20
Pagrus,auratus,-37.75,139.25,3313:479:3,1466,15.74,35.56,602,0,115
Pagrus,auratus,-37.75,147.75,3314:477:4,9,16.27,35.5,531,0,5
Pagrus,auratus,-37.75,176.75,3317:476:4,120,17.9,35.59,805,0,15
Pagrus,auratus,-37.75,145.25,3314:475:3,21,15.8,35.43,802,0,1
Pagrus,auratus,-37.75,173.75,3317:373:4,1027,16.93,35.38,446,0,110
Pagrus,auratus,-37.75,176.25,3317:476:3,10,17.9,35.59,689,0,8
Pagrus,auratus,-37.25,139.75,3313:479:2,69,15.74,35.56,724,0,17
Pagrus,auratus,-37.25,149.75,3314:479:2,9,17.6,35.54,889,0,2
Pagrus,auratus,-37.25,139.25,3313:479:1,228,15.74,35.56,968,0,83
Pagrus,auratus,-37.25,138.75,3313:478:2,758,15.77,35.56,651,0,122
Pagrus,auratus,-37.25,138.25,3313:478:1,1388,15.77,35.57,587,0,164
Pagrus,auratus,-37.25,150.75,3315:370:2,3972,18.21,35.54,704,0,89
Pagrus,auratus,-37.25,178.25,3317:478:1,1453,17.59,35.63,644,0,97
Pagrus,auratus,-37.25,150.25,3315:370:1,391,18.21,35.54,858,0,22
Pagrus,auratus,-37.25,174.75,3317:374:2,26,17.13,35.54,617,0,11
Pagrus,auratus,-37.25,174.25,3317:374:1,242,17.13,35.38,358,0,82
Pagrus,auratus,-37.25,150.75,3315:370:2,3972,18.21,35.54,704,0,89
Pagrus,auratus,-37.25,176.25,3317:476:1,199,17.9,35.59,1078,0,82
Pagrus,auratus,-37.25,150.25,3315:370:1,391,18.21,35.54,858,0,22
Pagrus,auratus,-37.25,149.75,3314:479:2,9,17.6,35.54,889,0,2
Pagrus,auratus,-37.25,175.75,3317:475:2,9,17.59,35.54,556,0,6
Pagrus,auratus,-37.25,178.25,3317:478:1,1453,17.59,35.63,644,0,97
Pagrus,auratus,-37.25,175.25,3317:475:1,33,17.59,35.54,769,0,3
Pagrus,auratus,-37.25,174.75,3317:374:2,26,17.13,35.54,617,0,11
Pagrus,auratus,-37.25,174.25,3317:374:1,242,17.13,35.38,358,0,82
Pagrus,auratus,-37.25,139.75,3313:479:2,69,15.74,35.56,724,0,17
Pagrus,auratus,-37.25,139.25,3313:479:1,228,15.74,35.56,968,0,83
Pagrus,auratus,-37.25,176.25,3317:476:1,199,17.9,35.59,1078,0,82
Pagrus,auratus,-37.25,138.75,3313:478:2,758,15.77,35.56,651,0,122
Pagrus,auratus,-37.25,175.75,3317:475:2,9,17.59,35.54,556,0,6
Pagrus,auratus,-37.25,138.25,3313:478:1,1388,15.77,35.57,587,0,164
Pagrus,auratus,-37.25,175.25,3317:475:1,33,17.59,35.54,769,0,3
Pagrus,auratus,-36.75,137.75,3313:467:4,127,16.34,35.61,119,0,116
Pagrus,auratus,-36.75,139.75,3313:469:4,38,16.11,35.65,713,0,16
Pagrus,auratus,-36.75,139.25,3313:469:3,42,16.11,35.65,864,0,67
Pagrus,auratus,-36.75,149.75,3314:469:4,9,18.45,35.65,808,0,2
Pagrus,auratus,-36.75,150.25,3315:360:3,399,19.09,35.65,856,0,22
Pagrus,auratus,-36.75,138.75,3313:468:4,46,16.3,35.65,175,0,111
Pagrus,auratus,-36.75,138.25,3313:468:3,68,16.3,35.65,150,0,150
Pagrus,auratus,-36.75,174.75,3317:364:4,8,17.6,35.54,558,0,10
Pagrus,auratus,-36.75,150.25,3315:360:3,399,19.09,35.65,856,0,22
Pagrus,auratus,-36.75,174.25,3317:364:3,75,17.6,35.54,497,0,19
Pagrus,auratus,-36.75,137.75,3313:467:4,127,16.34,35.61,119,0,116
Pagrus,auratus,-36.75,176.25,3317:466:3,451,18.08,35.59,851,0,89
Pagrus,auratus,-36.75,175.75,3317:465:4,32,17.85,35.54,740,0,14
Pagrus,auratus,-36.75,173.75,3317:363:4,867,17.42,35.54,428,0,89
Pagrus,auratus,-36.75,175.25,3317:465:3,20,17.85,35.54,844,0,19
Pagrus,auratus,-36.75,149.75,3314:469:4,9,18.45,35.65,808,0,2
Pagrus,auratus,-36.75,174.75,3317:364:4,8,17.6,35.54,558,0,10
Pagrus,auratus,-36.75,174.25,3317:364:3,75,17.6,35.54,497,0,19
Pagrus,auratus,-36.75,139.75,3313:469:4,38,16.11,35.65,713,0,16
Pagrus,auratus,-36.75,176.25,3317:466:3,451,18.08,35.59,851,0,89
Pagrus,auratus,-36.75,139.25,3313:469:3,42,16.11,35.65,864,0,67
Pagrus,auratus,-36.75,173.75,3317:363:4,867,17.42,35.54,428,0,89
Pagrus,auratus,-36.75,175.75,3317:465:4,32,17.85,35.54,740,0,14
Pagrus,auratus,-36.75,175.25,3317:465:3,20,17.85,35.54,844,0,19
Pagrus,auratus,-36.75,138.75,3313:468:4,46,16.3,35.65,175,0,111
Pagrus,auratus,-36.75,138.25,3313:468:3,68,16.3,35.65,150,0,150
Pagrus,auratus,-36.25,138.75,3313:468:2,56,16.3,35.65,522,0,98
Pagrus,auratus,-36.25,138.25,3313:468:1,57,16.3,35.65,368,0,100
Pagrus,auratus,-36.25,137.75,3313:467:2,56,16.34,35.61,298,0,90
Pagrus,auratus,-36.25,122.25,3312:362:1,5266,16.5,35.5,523,0,311
Pagrus,auratus,-36.25,139.75,3313:469:2,45,16.11,35.65,501,0,11
Pagrus,auratus,-36.25,139.25,3313:469:1,51,16.11,35.65,747,0,67
Pagrus,auratus,-36.25,150.75,3315:360:2,3450,19.09,35.65,689,0,67
Pagrus,auratus,-36.25,150.25,3315:360:1,300,19.09,35.65,825,0,17
Pagrus,auratus,-36.25,138.75,3313:468:2,56,16.3,35.65,522,0,98
Pagrus,auratus,-36.25,138.25,3313:468:1,57,16.3,35.65,368,0,100
Pagrus,auratus,-36.25,150.75,3315:360:2,3450,19.09,35.65,689,0,67
Pagrus,auratus,-36.25,174.75,3317:364:2,30,17.6,35.54,420,0,14
Pagrus,auratus,-36.25,150.25,3315:360:1,300,19.09,35.65,825,0,17
Pagrus,auratus,-36.25,137.75,3313:467:2,56,16.34,35.61,298,0,90
Pagrus,auratus,-36.25,174.25,3317:364:1,15,17.6,35.54,473,0,13
Pagrus,auratus,-36.25,173.75,3317:363:2,395,17.42,35.54,481,0,21
Pagrus,auratus,-36.25,175.75,3317:465:2,94,17.85,35.54,786,0,22
Pagrus,auratus,-36.25,175.25,3317:465:1,42,17.85,35.54,617,0,21
Pagrus,auratus,-36.25,174.75,3317:364:2,30,17.6,35.54,420,0,14
Pagrus,auratus,-36.25,174.25,3317:364:1,15,17.6,35.54,473,0,13
Pagrus,auratus,-36.25,122.25,3312:362:1,5266,16.5,35.5,523,0,311
Pagrus,auratus,-36.25,139.75,3313:469:2,45,16.11,35.65,501,0,11
Pagrus,auratus,-36.25,173.75,3317:363:2,395,17.42,35.54,481,0,21
Pagrus,auratus,-36.25,139.25,3313:469:1,51,16.11,35.65,747,0,67
Pagrus,auratus,-36.25,175.75,3317:465:2,94,17.85,35.54,786,0,22
Pagrus,auratus,-36.25,175.25,3317:465:1,42,17.85,35.54,617,0,21
Pagrus,auratus,-35.75,175.75,3317:455:4,301,18.25,35.61,540,0,101
Pagrus,auratus,-35.75,175.25,3317:455:3,175,18.25,35.61,637,0,90
Pagrus,auratus,-35.75,173.75,3317:353:4,77,17.98,35.54,520,0,6
Pagrus,auratus,-35.75,173.25,3317:353:3,335,17.98,35.52,492,0,22
Pagrus,auratus,-35.75,139.25,3313:459:3,30,16.57,35.65,399,0,14
Pagrus,auratus,-35.75,138.75,3313:458:4,33,16.78,35.65,547,0,22
Pagrus,auratus,-35.75,138.25,3313:458:3,38,16.78,35.65,571,0,18
Pagrus,auratus,-35.75,137.75,3313:457:4,14,16.8,35.61,262,0,15
Pagrus,auratus,-35.75,137.25,3313:457:3,21,16.8,35.61,265,0,6
Pagrus,auratus,-35.75,136.75,3313:456:4,61,16.8,35.59,575,0,13
Pagrus,auratus,-35.75,136.25,3313:456:3,118,16.8,35.7,151,0,90
Pagrus,auratus,-35.75,151.25,3315:351:3,4360,19.98,35.59,640,0,113
Pagrus,auratus,-35.75,150.75,3315:350:4,1722,19.56,35.59,733,0,68
Pagrus,auratus,-35.75,150.25,3315:350:3,56,19.56,35.65,829,0,12
Pagrus,auratus,-35.75,139.25,3313:459:3,30,16.57,35.65,399,0,14
Pagrus,auratus,-35.75,151.25,3315:351:3,4360,19.98,35.59,640,0,113
Pagrus,auratus,-35.75,138.75,3313:458:4,33,16.78,35.65,547,0,22
Pagrus,auratus,-35.75,138.25,3313:458:3,38,16.78,35.65,571,0,18
Pagrus,auratus,-35.75,174.75,3317:354:4,72,18.12,35.61,638,0,22
Pagrus,auratus,-35.75,150.75,3315:350:4,1722,19.56,35.59,733,0,68
Pagrus,auratus,-35.75,174.25,3317:354:3,3,18.12,35.54,417,0,2
Pagrus,auratus,-35.75,175.75,3317:455:4,301,18.25,35.61,540,0,101
Pagrus,auratus,-35.75,150.25,3315:350:3,56,19.56,35.65,829,0,12
Pagrus,auratus,-35.75,137.75,3313:457:4,14,16.8,35.61,262,0,15
Pagrus,auratus,-35.75,175.25,3317:455:3,175,18.25,35.61,637,0,90
Pagrus,auratus,-35.75,137.25,3313:457:3,21,16.8,35.61,265,0,6
Pagrus,auratus,-35.75,173.75,3317:353:4,77,17.98,35.54,520,0,6
Pagrus,auratus,-35.75,173.25,3317:353:3,335,17.98,35.52,492,0,22
Pagrus,auratus,-35.75,174.75,3317:354:4,72,18.12,35.61,638,0,22
Pagrus,auratus,-35.75,136.75,3313:456:4,61,16.8,35.59,575,0,13
Pagrus,auratus,-35.75,174.25,3317:354:3,3,18.12,35.54,417,0,2
Pagrus,auratus,-35.75,136.25,3313:456:3,118,16.8,35.7,151,0,90
Pagrus,auratus,-35.25,174.75,3317:354:2,234,18.12,35.66,605,0,91
Pagrus,auratus,-35.25,136.75,3313:456:2,45,16.8,35.7,702,0,22
Pagrus,auratus,-35.25,173.25,3317:353:1,72,17.98,35.65,590,0,12
Pagrus,auratus,-35.25,174.25,3317:354:1,40,18.12,35.66,596,0,14
Pagrus,auratus,-35.25,136.25,3313:456:1,76,16.8,35.7,646,0,91
Pagrus,auratus,-35.25,172.75,3317:352:2,315,17.83,35.52,498,0,91
Pagrus,auratus,-35.25,117.25,3311:457:1,387,17.84,35.68,616,0,22
Pagrus,auratus,-35.25,173.75,3317:353:2,1,17.98,35.65,475,0,1
Pagrus,auratus,-35.25,173.25,3317:353:1,72,17.98,35.65,590,0,12
Pagrus,auratus,-35.25,172.75,3317:352:2,315,17.83,35.52,498,0,91
Pagrus,auratus,-35.25,138.75,3313:458:2,12,16.78,35.65,434,0,0
Pagrus,auratus,-35.25,138.25,3313:458:1,34,16.78,35.65,309,0,20
Pagrus,auratus,-35.25,137.75,3313:457:2,24,16.8,35.61,136,0,21
Pagrus,auratus,-35.25,137.25,3313:457:1,22,16.8,35.61,343,0,16
Pagrus,auratus,-35.25,136.75,3313:456:2,45,16.8,35.7,702,0,22
Pagrus,auratus,-35.25,136.25,3313:456:1,76,16.8,35.7,646,0,91
Pagrus,auratus,-35.25,135.25,3313:455:1,149,16.82,35.7,296,0,101
Pagrus,auratus,-35.25,153.75,3315:353:2,4870,20.15,35.61,563,0,299
Pagrus,auratus,-35.25,134.75,3313:354:2,568,16.83,35.65,463,0,117
Pagrus,auratus,-35.25,151.25,3315:351:1,2277,19.98,35.59,678,0,84
Pagrus,auratus,-35.25,153.75,3315:353:2,4870,20.15,35.61,563,0,299
Pagrus,auratus,-35.25,150.75,3315:350:2,184,19.56,35.59,796,0,20
Pagrus,auratus,-35.25,150.25,3315:350:1,9,19.56,35.59,809,0,1
Pagrus,auratus,-35.25,151.25,3315:351:1,2277,19.98,35.59,678,0,84
Pagrus,auratus,-35.25,117.75,3311:457:2,205,17.84,35.68,617,0,22
Pagrus,auratus,-35.25,138.25,3313:458:1,34,16.78,35.65,309,0,20
Pagrus,auratus,-35.25,174.75,3317:354:2,234,18.12,35.66,605,0,91
Pagrus,auratus,-35.25,150.75,3315:350:2,184,19.56,35.59,796,0,20
Pagrus,auratus,-35.25,174.25,3317:354:1,40,18.12,35.66,596,0,14
Pagrus,auratus,-35.25,150.25,3315:350:1,9,19.56,35.59,809,0,1
Pagrus,auratus,-35.25,137.75,3313:457:2,24,16.8,35.61,136,0,21
Pagrus,auratus,-35.25,137.25,3313:457:1,22,16.8,35.61,343,0,16
Pagrus,auratus,-35.25,173.75,3317:353:2,1,17.98,35.65,475,0,1
Pagrus,auratus,-34.75,151.25,3315:141:3,842,20.72,35.61,708,0,69
Pagrus,auratus,-34.75,138.75,3313:248:4,14,17.04,35.65,533,0,2
Pagrus,auratus,-34.75,174.25,3317:144:3,565,18.56,35.66,531,0,91
Pagrus,auratus,-34.75,150.75,3315:140:4,25,20.23,35.61,745,0,9
Pagrus,auratus,-34.75,119.25,3311:249:3,365,18.29,35.68,539,0,84
Pagrus,auratus,-34.75,138.25,3313:248:3,28,17.04,35.65,372,0,22
Pagrus,auratus,-34.75,173.75,3317:143:4,227,18.46,35.65,658,0,21
Pagrus,auratus,-34.75,173.25,3317:143:3,58,18.46,35.65,496,0,19
Pagrus,auratus,-34.75,137.75,3313:247:4,10,17.07,35.61,381,0,9
Pagrus,auratus,-34.75,137.25,3313:247:3,16,17.07,35.61,245,0,19
Pagrus,auratus,-34.75,172.75,3317:142:4,87,18.32,35.61,471,0,21
Pagrus,auratus,-34.75,174.25,3317:144:3,565,18.56,35.66,531,0,91
Pagrus,auratus,-34.75,172.25,3317:142:3,450,18.32,35.61,511,0,91
Pagrus,auratus,-34.75,173.75,3317:143:4,227,18.46,35.65,658,0,21
Pagrus,auratus,-34.75,173.25,3317:143:3,58,18.46,35.65,496,0,19
Pagrus,auratus,-34.75,136.75,3313:246:4,36,17.09,35.7,484,0,91
Pagrus,auratus,-34.75,134.75,3313:144:4,89,17.34,35.77,561,0,91
Pagrus,auratus,-34.75,136.25,3313:246:3,18,17.09,35.7,360,0,23
Pagrus,auratus,-34.75,134.25,3313:144:3,124,17.34,35.77,293,0,137
Pagrus,auratus,-34.75,172.75,3317:142:4,87,18.32,35.61,471,0,21
Pagrus,auratus,-34.75,172.25,3317:142:3,450,18.32,35.61,511,0,91
Pagrus,auratus,-34.75,135.75,3313:245:4,39,17.16,35.7,456,0,11
Pagrus,auratus,-34.75,133.75,3313:143:4,237,17.36,35.74,488,0,183
Pagrus,auratus,-34.75,135.25,3313:245:3,59,17.16,35.77,618,0,22
Pagrus,auratus,-34.75,138.75,3313:248:4,14,17.04,35.65,533,0,2
Pagrus,auratus,-34.75,138.25,3313:248:3,28,17.04,35.65,372,0,22
Pagrus,auratus,-34.75,137.75,3313:247:4,10,17.07,35.61,381,0,9
Pagrus,auratus,-34.75,137.25,3313:247:3,16,17.07,35.61,245,0,19
Pagrus,auratus,-34.75,151.75,3315:141:4,3958,20.72,35.61,641,0,114
Pagrus,auratus,-34.75,136.75,3313:246:4,36,17.09,35.7,484,0,91
Pagrus,auratus,-34.75,151.25,3315:141:3,842,20.72,35.61,708,0,69
Pagrus,auratus,-34.75,136.25,3313:246:3,18,17.09,35.7,360,0,23
Pagrus,auratus,-34.75,150.75,3315:140:4,25,20.23,35.61,745,0,9
Pagrus,auratus,-34.75,135.75,3313:245:4,39,17.16,35.7,456,0,11
Pagrus,auratus,-34.75,151.75,3315:141:4,3958,20.72,35.61,641,0,114
Pagrus,auratus,-34.75,135.25,3313:245:3,59,17.16,35.77,618,0,22
Pagrus,auratus,-34.25,135.25,3313:245:1,43,17.16,35.77,646,0,16
Pagrus,auratus,-34.25,151.75,3315:141:2,1787,20.72,35.61,624,0,85
Pagrus,auratus,-34.25,151.25,3315:141:1,181,20.72,35.61,735,0,21
Pagrus,auratus,-34.25,150.75,3315:140:2,11,20.23,35.61,801,0,2
Pagrus,auratus,-34.25,115.25,3311:245:1,39,19.3,35.72,617,0,11
Pagrus,auratus,-34.25,138.25,3313:248:1,40,17.04,35.65,602,0,9
Pagrus,auratus,-34.25,173.25,3317:143:1,896,18.46,35.65,625,0,92
Pagrus,auratus,-34.25,137.75,3313:247:2,15,17.07,35.61,407,0,3
Pagrus,auratus,-34.25,137.25,3313:247:1,21,17.07,35.7,141,0,85
Pagrus,auratus,-34.25,172.75,3317:142:2,147,18.32,35.61,482,0,21
Pagrus,auratus,-34.25,172.25,3317:142:1,275,18.32,35.61,652,0,23
Pagrus,auratus,-34.25,173.25,3317:143:1,896,18.46,35.65,625,0,92
Pagrus,auratus,-34.25,136.75,3313:246:2,28,17.09,35.7,78,0,85
Pagrus,auratus,-34.25,134.75,3313:144:2,84,17.34,35.77,839,0,85
Pagrus,auratus,-34.25,136.25,3313:246:1,24,17.09,35.7,248,0,13
Pagrus,auratus,-34.25,134.25,3313:144:1,91,17.34,35.77,611,0,118
Pagrus,auratus,-34.25,172.75,3317:142:2,147,18.32,35.61,482,0,21
Pagrus,auratus,-34.25,172.25,3317:142:1,275,18.32,35.61,652,0,23
Pagrus,auratus,-34.25,133.75,3313:143:2,93,17.36,35.74,532,0,154
Pagrus,auratus,-34.25,135.25,3313:245:1,43,17.16,35.77,646,0,16
Pagrus,auratus,-34.25,133.25,3313:143:1,116,17.36,35.74,497,0,191
Pagrus,auratus,-34.25,132.75,3313:142:2,364,17.33,35.71,433,0,224
Pagrus,auratus,-34.25,132.25,3313:142:1,874,17.33,35.71,373,0,262
Pagrus,auratus,-34.25,138.25,3313:248:1,40,17.04,35.65,602,0,9
Pagrus,auratus,-34.25,124.25,3312:144:1,719,17.63,35.75,574,0,118
Pagrus,auratus,-34.25,132.75,3313:142:2,364,17.33,35.71,433,0,224
Pagrus,auratus,-34.25,137.75,3313:247:2,15,17.07,35.61,407,0,3
Pagrus,auratus,-34.25,137.25,3313:247:1,21,17.07,35.7,141,0,85
Pagrus,auratus,-34.25,124.75,3312:144:2,1665,17.63,35.75,557,0,154
Pagrus,auratus,-34.25,124.25,3312:144:1,719,17.63,35.75,574,0,118
Pagrus,auratus,-34.25,151.75,3315:141:2,1787,20.72,35.61,624,0,85
Pagrus,auratus,-34.25,123.75,3312:143:2,111,17.63,35.79,478,0,97
Pagrus,auratus,-34.25,136.75,3313:246:2,28,17.09,35.7,78,0,85
Pagrus,auratus,-34.25,151.25,3315:141:1,181,20.72,35.61,735,0,21
Pagrus,auratus,-34.25,121.25,3312:141:1,150,17.9,35.79,458,0,88
Pagrus,auratus,-34.25,136.25,3313:246:1,24,17.09,35.7,248,0,13
Pagrus,auratus,-34.25,150.75,3315:140:2,11,20.23,35.61,801,0,2
Pagrus,auratus,-33.75,121.25,3312:131:3,99,18.14,35.79,316,0,9
Pagrus,auratus,-33.75,137.75,3313:237:4,19,17.37,35.7,514,0,13
Pagrus,auratus,-33.75,151.75,3315:131:4,335,21.15,35.61,535,0,69
Pagrus,auratus,-33.75,137.25,3313:237:3,17,17.37,35.7,136,0,19
Pagrus,auratus,-33.75,151.25,3315:131:3,38,21.15,35.61,702,0,12
Pagrus,auratus,-33.75,125.75,3312:235:4,596,18.04,35.84,537,0,150
Pagrus,auratus,-33.75,152.25,3315:132:3,2452,21.36,35.61,619,0,116
Pagrus,auratus,-33.75,115.25,3311:235:3,55,20.07,35.72,464,0,6
Pagrus,auratus,-33.75,125.25,3312:235:3,160,18.04,35.84,593,0,144
Pagrus,auratus,-33.75,136.75,3313:236:4,18,17.36,35.7,304,0,10
Pagrus,auratus,-33.75,136.25,3313:236:3,1,17.37,35.74,559,0,0
Pagrus,auratus,-33.75,151.75,3315:131:4,335,21.15,35.61,535,0,69
Pagrus,auratus,-33.75,151.25,3315:131:3,38,21.15,35.61,702,0,12
Pagrus,auratus,-33.75,137.75,3313:237:4,19,17.37,35.7,514,0,13
Pagrus,auratus,-33.75,137.25,3313:237:3,17,17.37,35.7,136,0,19
Pagrus,auratus,-33.75,134.75,3313:134:4,45,17.8,35.77,871,0,22
Pagrus,auratus,-33.75,134.25,3313:134:3,56,17.8,35.86,733,0,85
Pagrus,auratus,-33.75,125.25,3312:235:3,160,18.04,35.84,593,0,144
Pagrus,auratus,-33.75,136.75,3313:236:4,18,17.36,35.7,304,0,10
Pagrus,auratus,-33.75,133.75,3313:133:4,80,17.8,35.86,561,0,119
Pagrus,auratus,-33.75,133.25,3313:133:3,87,17.8,35.86,541,0,154
Pagrus,auratus,-33.75,134.75,3313:134:4,45,17.8,35.77,871,0,22
Pagrus,auratus,-33.75,115.25,3311:235:3,55,20.07,35.72,464,0,6
Pagrus,auratus,-33.75,134.25,3313:134:3,56,17.8,35.86,733,0,85
Pagrus,auratus,-33.75,132.75,3313:132:4,122,17.79,35.85,492,0,194
Pagrus,auratus,-33.75,132.25,3313:132:3,320,17.79,35.85,423,0,218
Pagrus,auratus,-33.75,132.25,3313:132:3,320,17.79,35.85,423,0,218
Pagrus,auratus,-33.75,124.75,3312:134:4,77,17.99,35.88,391,0,119
Pagrus,auratus,-33.75,131.75,3313:131:4,620,17.81,35.84,382,0,237
Pagrus,auratus,-33.75,131.25,3313:131:3,805,17.81,35.84,356,0,259
Pagrus,auratus,-33.75,152.25,3315:132:3,2452,21.36,35.61,619,0,116
Pagrus,auratus,-33.25,124.25,3312:134:1,39,17.99,35.88,506,0,20
Pagrus,auratus,-33.25,127.75,3312:237:2,344,17.86,35.81,622,0,144
Pagrus,auratus,-33.25,130.25,3313:130:1,351,17.82,35.84,561,0,199
Pagrus,auratus,-33.25,131.75,3313:131:2,124,17.81,35.84,545,0,192
Pagrus,auratus,-33.25,152.75,3315:132:2,3134,21.36,35.61,597,0,119
Pagrus,auratus,-33.25,127.25,3312:237:1,292,17.86,35.81,627,0,144
Pagrus,auratus,-33.25,131.25,3313:131:1,179,17.81,35.84,549,0,204
Pagrus,auratus,-33.25,138.25,3313:238:1,21,17.47,35.65,652,0,1
Pagrus,auratus,-33.25,152.25,3315:132:1,632,21.36,35.61,696,0,85
Pagrus,auratus,-33.25,126.75,3312:236:2,358,17.97,35.81,624,0,144
Pagrus,auratus,-33.25,130.75,3313:130:2,293,17.82,35.84,549,0,199
Pagrus,auratus,-33.25,126.25,3312:236:1,344,17.97,35.81,646,0,119
Pagrus,auratus,-33.25,130.25,3313:130:1,351,17.82,35.84,561,0,199
Pagrus,auratus,-33.25,137.75,3313:237:2,31,17.37,35.7,531,0,21
Pagrus,auratus,-33.25,151.75,3315:131:2,80,21.15,35.61,658,0,21
Pagrus,auratus,-33.25,137.25,3313:237:1,27,17.37,35.7,670,0,5
Pagrus,auratus,-33.25,151.25,3315:131:1,2,21.15,35.61,538,0,1
Pagrus,auratus,-33.25,152.75,3315:132:2,3134,21.36,35.61,597,0,119
Pagrus,auratus,-33.25,125.75,3312:235:2,100,18.04,35.84,354,0,97
Pagrus,auratus,-33.25,152.25,3315:132:1,632,21.36,35.61,696,0,85
Pagrus,auratus,-33.25,125.25,3312:235:1,59,18.04,35.84,265,0,88
Pagrus,auratus,-33.25,151.75,3315:131:2,80,21.15,35.61,658,0,21
Pagrus,auratus,-33.25,151.25,3315:131:1,2,21.15,35.61,538,0,1
Pagrus,auratus,-33.25,129.75,3312:239:2,262,17.8,35.85,579,0,199
Pagrus,auratus,-33.25,129.25,3312:239:1,267,17.8,35.85,611,0,192
Pagrus,auratus,-33.25,128.75,3312:238:2,427,17.79,35.84,628,0,167
Pagrus,auratus,-33.25,138.25,3313:238:1,21,17.47,35.65,652,0,1
Pagrus,auratus,-33.25,128.25,3312:238:1,429,17.79,35.84,629,0,150
Pagrus,auratus,-33.25,127.75,3312:237:2,344,17.86,35.81,622,0,144
Pagrus,auratus,-33.25,126.75,3312:236:2,358,17.97,35.81,624,0,144
Pagrus,auratus,-33.25,137.75,3313:237:2,31,17.37,35.7,531,0,21
Pagrus,auratus,-33.25,137.25,3313:237:1,27,17.37,35.7,670,0,5
Pagrus,auratus,-33.25,134.75,3313:134:2,24,17.8,35.86,610,0,12
Pagrus,auratus,-33.25,134.25,3313:134:1,49,17.8,35.86,777,0,22
Pagrus,auratus,-33.25,124.25,3312:134:1,39,17.99,35.88,506,0,20
Pagrus,auratus,-33.25,133.75,3313:133:2,64,17.8,35.86,769,0,85
Pagrus,auratus,-33.25,133.25,3313:133:1,77,17.8,35.86,674,0,127
Pagrus,auratus,-33.25,134.75,3313:134:2,24,17.8,35.86,610,0,12
Pagrus,auratus,-33.25,134.25,3313:134:1,49,17.8,35.86,777,0,22
Pagrus,auratus,-33.25,129.75,3312:239:2,262,17.8,35.85,579,0,199
Pagrus,auratus,-33.25,132.75,3313:132:2,88,17.79,35.84,604,0,150
Pagrus,auratus,-33.25,129.25,3312:239:1,267,17.8,35.85,611,0,192
Pagrus,auratus,-33.25,131.75,3313:131:2,124,17.81,35.84,545,0,192
Pagrus,auratus,-33.25,132.25,3313:132:1,104,17.79,35.84,563,0,167
