Mapping parameters for Pseudocaranx dentex (White trevally),,,,,,,,,,
Pseudocaranx,dentex,-34.25,23.25,3302:143:1,114,20.11,35.38,1739,0,22
Pseudocaranx,dentex,-34.25,18.75,3301:248:2,66,17.47,35.47,2409,0,18
Pseudocaranx,dentex,-34.25,151.75,3315:141:2,1787,20.72,35.61,624,0,85
Pseudocaranx,dentex,-34.25,151.25,3315:141:1,181,20.72,35.61,735,0,21
Pseudocaranx,dentex,-34.25,150.75,3315:140:2,11,20.23,35.61,801,0,2
Pseudocaranx,dentex,-33.75,152.25,3315:132:3,2452,21.36,35.61,619,0,116
Pseudocaranx,dentex,-33.75,151.75,3315:131:4,335,21.15,35.61,535,0,69
Pseudocaranx,dentex,-33.75,151.25,3315:131:3,38,21.15,35.61,702,0,12
Pseudocaranx,dentex,-33.75,-78.75,5307:238:4,1732,16.92,34.22,464,0,23
Pseudocaranx,dentex,-33.75,121.75,3312:131:4,35,18.14,35.79,551,0,8
Pseudocaranx,dentex,-33.75,133.25,3313:133:3,87,17.8,35.86,541,0,154
Pseudocaranx,dentex,-33.75,132.75,3313:132:4,122,17.79,35.85,492,0,194
Pseudocaranx,dentex,-33.75,132.25,3313:132:3,320,17.79,35.85,423,0,218
Pseudocaranx,dentex,-33.75,131.75,3313:131:4,620,17.81,35.84,382,0,237
Pseudocaranx,dentex,-33.75,26.75,3302:236:4,66,21.88,35.38,1596,0,17
Pseudocaranx,dentex,-33.75,26.25,3302:236:3,47,21.88,35.38,1752,0,14
Pseudocaranx,dentex,-33.75,25.75,3302:235:4,11,21.46,35.36,1526,0,10
Pseudocaranx,dentex,-33.25,128.25,3312:238:1,429,17.79,35.84,629,0,150
Pseudocaranx,dentex,-33.25,127.75,3312:237:2,344,17.86,35.81,622,0,144
Pseudocaranx,dentex,-33.25,152.75,3315:132:2,3134,21.36,35.61,597,0,119
Pseudocaranx,dentex,-33.25,127.25,3312:237:1,292,17.86,35.81,627,0,144
Pseudocaranx,dentex,-33.25,152.25,3315:132:1,632,21.36,35.61,696,0,85
Pseudocaranx,dentex,-33.25,126.75,3312:236:2,358,17.97,35.81,624,0,144
Pseudocaranx,dentex,-33.25,126.25,3312:236:1,344,17.97,35.81,646,0,119
Pseudocaranx,dentex,-33.25,125.75,3312:235:2,100,18.04,35.84,354,0,97
Pseudocaranx,dentex,-33.25,151.75,3315:131:2,80,21.15,35.61,658,0,21
Pseudocaranx,dentex,-33.25,151.25,3315:131:1,2,21.15,35.61,538,0,1
Pseudocaranx,dentex,-33.25,124.75,3312:134:2,47,17.99,35.88,367,0,85
Pseudocaranx,dentex,-33.25,124.25,3312:134:1,39,17.99,35.88,506,0,20
Pseudocaranx,dentex,-33.25,132.25,3313:132:1,104,17.79,35.84,563,0,167
Pseudocaranx,dentex,-33.25,131.75,3313:131:2,124,17.81,35.84,545,0,192
Pseudocaranx,dentex,-33.25,131.25,3313:131:1,179,17.81,35.84,549,0,204
Pseudocaranx,dentex,-33.25,130.75,3313:130:2,293,17.82,35.84,549,0,199
Pseudocaranx,dentex,-33.25,130.25,3313:130:1,351,17.82,35.84,561,0,199
Pseudocaranx,dentex,-33.25,18.25,3301:238:1,34,17.06,35.4,1258,0,10
Pseudocaranx,dentex,-33.25,129.75,3312:239:2,262,17.8,35.85,579,0,199
Pseudocaranx,dentex,-33.25,129.25,3312:239:1,267,17.8,35.85,611,0,192
Pseudocaranx,dentex,-33.25,128.75,3312:238:2,427,17.79,35.84,628,0,167
Pseudocaranx,dentex,-32.75,128.75,3312:228:4,73,18.12,36.02,787,0,120
Pseudocaranx,dentex,-32.75,153.25,3315:123:3,3530,21.97,35.65,557,0,120
Pseudocaranx,dentex,-32.75,152.75,3315:122:4,709,21.75,35.65,654,0,86
Pseudocaranx,dentex,-32.75,152.25,3315:122:3,83,21.75,35.61,769,0,20
Pseudocaranx,dentex,-32.75,151.75,3315:121:4,20,21.47,35.61,736,0,5
Pseudocaranx,dentex,-32.75,133.25,3313:123:3,55,18.03,35.99,833,0,88
Pseudocaranx,dentex,-32.75,130.75,3313:120:4,81,18.25,36,665,0,143
Pseudocaranx,dentex,-32.25,167.25,3316:227:1,910,19.63,35.7,355,0,384
Pseudocaranx,dentex,-32.25,161.25,3316:121:1,1375,20.69,35.78,331,0,244
Pseudocaranx,dentex,-32.25,153.25,3315:123:1,2212,21.97,35.65,546,0,86
Pseudocaranx,dentex,-32.25,152.75,3315:122:2,94,21.75,35.65,747,0,23
Pseudocaranx,dentex,-32.25,152.25,3315:122:1,4,21.75,35.65,767,0,1
Pseudocaranx,dentex,-32.25,115.75,3311:225:2,14,20.6,35.65,583,0,14
Pseudocaranx,dentex,-32.25,115.25,3311:225:1,199,20.6,35.65,600,0,71
Pseudocaranx,dentex,-31.75,153.25,3315:113:3,956,22.51,35.68,519,0,71
Pseudocaranx,dentex,-31.75,152.75,3315:112:4,50,22.19,35.68,705,0,13
Pseudocaranx,dentex,-31.75,115.75,3311:215:4,18,20.84,35.5,492,0,13
Pseudocaranx,dentex,-31.75,159.25,3315:219:3,1595,21.35,35.78,339,0,23
Pseudocaranx,dentex,-31.75,158.75,3315:218:4,3584,21.53,35.76,330,0,95
Pseudocaranx,dentex,-31.75,130.75,3313:110:4,43,18.54,36,824,0,22
Pseudocaranx,dentex,-31.25,153.25,3315:113:1,599,22.51,35.68,488,0,24
Pseudocaranx,dentex,-31.25,152.75,3315:112:2,11,22.19,35.68,759,0,2
Pseudocaranx,dentex,-31.25,115.25,3311:215:1,62,20.84,35.5,641,0,22
Pseudocaranx,dentex,-31.25,159.25,3315:219:1,1913,21.35,35.78,347,0,103
Pseudocaranx,dentex,-30.75,153.25,3315:103:3,411,22.93,35.52,502,0,23
Pseudocaranx,dentex,-30.75,32.75,3303:102:4,3065,23.46,35.38,588,0,222
Pseudocaranx,dentex,-30.25,153.75,3315:103:2,2732,22.93,35.52,484,0,72
Pseudocaranx,dentex,-30.25,153.25,3315:103:1,91,22.93,35.52,706,0,18
Pseudocaranx,dentex,-30.25,159.25,3315:209:1,2494,21.65,35.79,315,0,215
Pseudocaranx,dentex,-29.75,31.25,3203:391:3,167,23.94,35.34,874,0,20
Pseudocaranx,dentex,-29.75,153.75,3215:393:4,782,23.27,35.61,551,0,72
Pseudocaranx,dentex,-29.75,153.25,3215:393:3,26,23.27,35.52,728,0,10
Pseudocaranx,dentex,-29.25,31.75,3203:391:2,74,23.94,35.34,1236,0,22
Pseudocaranx,dentex,-29.25,154.25,3215:394:1,2985,23.09,35.61,423,0,88
Pseudocaranx,dentex,-29.25,31.25,3203:391:1,18,23.94,35.34,858,0,4
Pseudocaranx,dentex,-29.25,-177.75,5217:497:2,1461,20.85,35.77,272,0,24
Pseudocaranx,dentex,-29.25,153.75,3215:393:2,298,23.27,35.61,702,0,50
Pseudocaranx,dentex,-29.25,-177.25,5217:497:1,2987,20.85,35.77,272,0,97
Pseudocaranx,dentex,-29.25,153.25,3215:393:1,19,23.27,35.61,740,0,6
Pseudocaranx,dentex,-29.25,168.25,3216:498:1,662,21.12,35.81,309,0,97
Pseudocaranx,dentex,-29.25,167.75,3216:497:2,1244,21.2,35.81,334,0,24
Pseudocaranx,dentex,-28.75,167.75,3216:487:4,857,21.65,35.83,297,0,104
Pseudocaranx,dentex,-28.75,167.25,3216:487:3,2190,21.65,35.83,261,0,123
Pseudocaranx,dentex,-28.75,154.25,3215:384:3,2877,23.4,35.59,423,0,73
Pseudocaranx,dentex,-28.75,153.75,3215:383:4,219,23.57,35.59,532,0,21
Pseudocaranx,dentex,-28.25,32.75,3203:382:2,872,24.35,35.29,612,0,24
Pseudocaranx,dentex,-28.25,154.25,3215:384:1,2019,23.4,35.59,424,0,88
Pseudocaranx,dentex,-28.25,153.75,3215:383:2,145,23.57,35.59,538,0,22
Pseudocaranx,dentex,-28.25,113.75,3211:383:2,32,22.29,35.47,421,0,24
Pseudocaranx,dentex,-27.75,-144.25,5214:374:3,2345,22.28,35.56,171,0,24
Pseudocaranx,dentex,-27.75,-48.25,5204:478:3,50,22.57,35.66,1389,0,24
Pseudocaranx,dentex,-27.25,-109.25,5210:479:1,2100,22.42,35.79,131,0,24
Pseudocaranx,dentex,-27.25,153.75,3215:373:2,302,23.83,35.36,538,0,24
Pseudocaranx,dentex,-27.25,153.25,3215:373:1,11,23.83,35.36,715,0,17
Pseudocaranx,dentex,-26.75,153.25,3215:363:3,30,24.05,35.36,526,0,19
Pseudocaranx,dentex,-26.25,-109.25,5210:469:1,3177,22.78,35.9,128,0,161
Pseudocaranx,dentex,-26.25,153.25,3215:363:1,46,24.05,35.36,230,0,20
Pseudocaranx,dentex,-25.75,153.25,3215:353:3,38,24.28,35.31,461,0,22
Pseudocaranx,dentex,-25.75,113.75,3211:353:4,3,23.75,35.4,363,0,20
Pseudocaranx,dentex,-25.75,113.25,3211:353:3,8,23.75,35.4,339,0,23
Pseudocaranx,dentex,-25.25,113.75,3211:353:2,7,23.75,35.4,593,0,20
Pseudocaranx,dentex,-25.25,113.25,3211:353:1,34,23.75,35.4,276,0,25
Pseudocaranx,dentex,-25.25,112.25,3211:352:1,321,23.58,35.4,638,0,125
Pseudocaranx,dentex,-24.75,47.25,3204:247:3,27,25.35,34.95,1036,0,17
Pseudocaranx,dentex,-24.75,-129.25,5212:249:3,3459,24.53,36.02,128,0,166
Pseudocaranx,dentex,-24.75,-46.25,5204:246:3,69,23.16,35.81,916,0,97
Pseudocaranx,dentex,-24.25,-128.25,5212:248:1,2607,24.51,36.06,130,0,25
Pseudocaranx,dentex,-24.25,-46.25,5204:246:1,38,23.16,35.81,1163,0,50
Pseudocaranx,dentex,-24.25,152.75,3215:142:2,39,24.65,35.43,281,0,90
Pseudocaranx,dentex,-24.25,112.25,3211:142:1,630,24,35.29,617,0,127
Pseudocaranx,dentex,-23.75,152.25,3215:132:3,31,24.77,35.43,490,0,90
Pseudocaranx,dentex,-23.25,164.25,3216:134:1,2449,24.11,35.73,258,0,247
Pseudocaranx,dentex,-23.25,-134.75,5213:134:2,2566,25.03,36.04,204,0,25
Pseudocaranx,dentex,-23.25,-44.75,5204:134:2,39,23.59,35.9,642,0,14
Pseudocaranx,dentex,-23.25,155.75,3215:235:2,1216,24.69,35.52,326,0,355
Pseudocaranx,dentex,-23.25,-44.25,5204:134:1,45,23.59,35.9,863,0,25
Pseudocaranx,dentex,-23.25,-42.25,5204:132:1,117,24.26,36.2,600,0,86
Pseudocaranx,dentex,-23.25,112.75,3211:132:2,925,24.42,35.27,634,0,125
Pseudocaranx,dentex,-22.75,-42.25,5204:122:3,40,24.41,36.2,775,0,5
Pseudocaranx,dentex,-22.25,11.75,3201:121:2,2607,18.22,35.27,1516,0,255
Pseudocaranx,dentex,-21.75,13.75,3201:113:4,101,16.66,35.11,2914,0,25
Pseudocaranx,dentex,-21.75,114.25,3211:114:3,42,25.92,35.09,866,0,24
Pseudocaranx,dentex,-21.25,165.75,3216:215:2,305,25.11,35.31,485,0,15
Pseudocaranx,dentex,-21.25,152.75,3215:112:2,40,25.38,35.31,472,0,286
Pseudocaranx,dentex,-21.25,56.25,3205:216:1,2995,25.31,35.13,226,0,104
Pseudocaranx,dentex,-20.75,55.75,3205:205:4,1984,25.63,35.11,224,0,23
Pseudocaranx,dentex,-20.75,55.25,3205:205:3,1880,25.63,35.11,225,0,23
Pseudocaranx,dentex,-19.75,158.75,3115:498:4,42,25.84,35.31,69,0,108
Pseudocaranx,dentex,-19.75,148.25,3114:498:3,28,25.88,35.02,174,0,24
Pseudocaranx,dentex,-18.25,-39.25,5103:489:1,27,25.91,37.08,618,0,50
Pseudocaranx,dentex,-17.75,-39.25,5103:479:3,14,26.12,36.93,614,0,15
Pseudocaranx,dentex,-17.75,-38.75,5103:478:4,32,26.32,36.93,191,0,79
Pseudocaranx,dentex,-16.75,148.75,3114:468:4,928,26.66,35.15,301,0,311
Pseudocaranx,dentex,-16.75,-39.25,5103:469:3,8,26.4,36.84,570,0,7
Pseudocaranx,dentex,-16.75,-5.25,5100:465:3,4489,22.41,36.52,238,0,177
Pseudocaranx,dentex,-15.75,-146.75,5114:456:4,556,28.04,36.07,320,0,131
Pseudocaranx,dentex,-15.75,-5.75,5100:455:4,2972,22.6,36.56,271,0,26
Pseudocaranx,dentex,-15.25,60.25,3106:350:1,303,26.46,34.83,332,0,620
Pseudocaranx,dentex,-15.25,-35.25,5103:455:1,4456,26.9,36.97,249,0,405
Pseudocaranx,dentex,-14.25,-169.25,5116:249:1,3244,28.4,35.3,176,0,27
Pseudocaranx,dentex,-14.25,-146.25,5114:246:1,2819,28.21,36.02,232,0,108
Pseudocaranx,dentex,-13.25,148.25,3114:238:1,4318,27.24,34.98,257,0,362
Pseudocaranx,dentex,-7.75,-14.25,5001:374:3,2441,26.02,35.99,321,0,27
Pseudocaranx,dentex,-7.75,147.75,3014:477:4,640,28.85,34.47,752,0,19
Pseudocaranx,dentex,-7.25,-13.25,5001:373:1,3379,25.95,35.99,334,0,179
Pseudocaranx,dentex,-5.25,-33.75,5003:353:2,4343,27.46,36.12,354,0,201
Pseudocaranx,dentex,-4.75,-37.25,5003:247:3,17,27.39,36.22,403,0,15
Pseudocaranx,dentex,6.25,-162.25,7016:362:1,2128,28.4,34.69,335,0,27
Pseudocaranx,dentex,8.75,51.75,1005:381:4,4247,26.86,35.59,920,0,146
Pseudocaranx,dentex,10.25,51.25,1105:101:1,72,26.82,35.15,1536,0,26
Pseudocaranx,dentex,11.75,-72.75,7107:112:4,116,27.04,36.02,808,0,18
Pseudocaranx,dentex,15.75,-21.25,7102:351:3,3952,24.3,35.83,1005,0,223
Pseudocaranx,dentex,16.25,-22.75,7102:362:2,765,23.89,36,950,0,22
Pseudocaranx,dentex,16.75,-22.75,7102:362:4,1538,23.89,36,826,0,26
Pseudocaranx,dentex,18.75,-93.25,7109:383:3,72,26.72,36.08,1052,0,85
Pseudocaranx,dentex,18.75,-92.25,7109:382:3,13,26.96,36.11,843,0,16
Pseudocaranx,dentex,19.25,-158.25,7115:498:1,4325,25.88,34.83,237,0,275
Pseudocaranx,dentex,20.25,114.75,1211:104:2,181,25.86,33.9,483,0,268
Pseudocaranx,dentex,20.75,-156.75,7215:206:4,259,25.41,34.93,191,0,21
Pseudocaranx,dentex,21.25,-93.75,7209:113:2,2795,26.62,36.34,354,0,328
Pseudocaranx,dentex,22.25,120.75,1212:120:2,249,26.32,34.4,532,0,15
Pseudocaranx,dentex,22.25,114.25,1211:124:1,10,24.72,33.79,1385,0,22
Pseudocaranx,dentex,23.25,-163.25,7216:133:1,2571,24.96,35.12,225,0,204
Pseudocaranx,dentex,23.25,122.25,1212:132:1,4801,26.4,34.52,314,0,91
Pseudocaranx,dentex,23.25,121.25,1212:131:1,147,26.05,34.4,516,0,5
Pseudocaranx,dentex,24.25,120.75,1212:140:2,11,24.17,33.72,650,0,3
Pseudocaranx,dentex,24.25,120.25,1212:140:1,41,24.17,33.75,939,0,24
Pseudocaranx,dentex,24.75,-167.75,7216:247:4,1568,24.81,35.18,194,0,106
Pseudocaranx,dentex,24.75,121.75,1212:141:4,251,25.05,34.5,719,0,8
Pseudocaranx,dentex,24.75,120.25,1212:140:3,65,24.17,33.72,1071,0,76
Pseudocaranx,dentex,25.25,-170.75,7217:350:2,2174,24.5,35.24,329,0,165
Pseudocaranx,dentex,25.75,-169.25,7216:459:3,2392,24.46,35.23,230,0,211
Pseudocaranx,dentex,25.75,129.25,1212:459:3,6181,25.37,34.72,262,0,199
Pseudocaranx,dentex,25.75,-80.25,7208:350:3,41,26.56,36.27,533,0,12
Pseudocaranx,dentex,26.25,-174.75,7217:364:2,4228,24.23,35.26,226,0,150
Pseudocaranx,dentex,26.75,142.25,1214:362:3,764,24.99,34.79,267,0,24
Pseudocaranx,dentex,26.75,127.75,1212:467:4,197,25.41,34.61,335,0,23
Pseudocaranx,dentex,27.25,-175.75,7217:475:2,4392,23.67,35.23,269,0,234
Pseudocaranx,dentex,27.25,143.25,1214:373:1,7470,24.49,34.79,258,0,148
Pseudocaranx,dentex,27.25,142.25,1214:372:1,748,24.41,34.77,296,0,24
Pseudocaranx,dentex,27.75,-177.75,7217:477:4,3840,23.78,35.25,257,0,123
Pseudocaranx,dentex,27.75,-175.75,7217:475:4,2312,23.67,35.23,278,0,207
Pseudocaranx,dentex,27.75,-17.75,7201:477:4,2501,21.4,36.75,397,0,24
Pseudocaranx,dentex,27.75,-15.25,7201:475:3,1604,20.78,36.63,471,0,23
Pseudocaranx,dentex,28.25,-178.25,7217:488:1,2951,23.07,35.22,307,0,147
Pseudocaranx,dentex,28.25,-177.25,7217:487:1,2463,23.04,35.2,282,0,24
Pseudocaranx,dentex,28.25,-17.25,7201:487:1,1127,21.19,36.72,405,0,22
Pseudocaranx,dentex,28.25,-16.25,7201:486:1,1422,21.01,36.52,391,0,21
Pseudocaranx,dentex,28.25,-14.25,7201:384:1,874,20.47,36.54,592,0,21
Pseudocaranx,dentex,28.75,-176.75,7217:486:4,3861,23.01,35.18,283,0,123
Pseudocaranx,dentex,28.75,-17.75,7201:487:4,1295,21.19,36.72,375,0,20
Pseudocaranx,dentex,28.75,-15.25,7201:485:3,3576,20.76,36.52,366,0,104
Pseudocaranx,dentex,29.75,-15.75,7201:495:4,3516,20.63,36.63,332,0,104
Pseudocaranx,dentex,31.25,29.75,1302:219:2,162,21.36,38.86,668,0,22
Pseudocaranx,dentex,31.25,17.25,1301:217:1,78,21.21,38.27,354,0,17
Pseudocaranx,dentex,31.25,130.75,1313:110:2,71,23.54,34.52,256,0,15
Pseudocaranx,dentex,31.25,-80.75,7308:110:2,20,23.96,35.18,1759,0,71
Pseudocaranx,dentex,31.25,130.25,1313:110:1,236,23.54,34.31,483,0,19
Pseudocaranx,dentex,31.25,-79.75,7307:219:2,191,24.54,35.66,469,0,156
Pseudocaranx,dentex,32.25,-15.75,7301:225:2,4373,20.09,36.63,324,0,156
Pseudocaranx,dentex,32.25,-64.75,7306:124:2,1577,22.9,36.47,385,0,23
Pseudocaranx,dentex,32.25,-63.25,7306:123:1,4526,22.95,36.49,320,0,188
Pseudocaranx,dentex,32.25,34.75,1303:124:2,242,22.07,39,443,0,17
Pseudocaranx,dentex,32.25,34.25,1303:124:1,1104,22.07,39.09,330,0,71
Pseudocaranx,dentex,32.25,-17.25,7301:227:1,4099,20.32,36.65,297,0,103
Pseudocaranx,dentex,32.75,-16.75,7301:226:4,1319,20.19,36.65,323,0,20
Pseudocaranx,dentex,32.75,27.75,1302:227:4,3141,21.11,38.93,301,0,192
Pseudocaranx,dentex,32.75,30.25,1303:120:3,2064,21.27,39,306,0,168
Pseudocaranx,dentex,32.75,-17.25,7301:227:3,2290,20.32,36.65,311,0,21
Pseudocaranx,dentex,33.25,20.25,1302:130:1,2673,20.71,38.58,322,0,97
Pseudocaranx,dentex,33.25,-77.75,7307:237:2,58,24.33,35.97,946,0,97
Pseudocaranx,dentex,33.25,-77.25,7307:237:1,172,24.33,35.97,816,0,119
Pseudocaranx,dentex,33.75,35.25,1303:235:3,1284,21.83,39,343,0,22
Pseudocaranx,dentex,34.25,10.75,1301:140:2,34,21.03,37.49,668,0,69
Pseudocaranx,dentex,34.25,-76.75,7307:246:2,30,22.84,36.15,727,0,84
Pseudocaranx,dentex,34.25,34.75,1303:144:2,1979,21.8,39.15,309,0,115
Pseudocaranx,dentex,34.25,31.25,1303:141:1,2526,21.14,39.31,312,0,153
Pseudocaranx,dentex,34.75,29.75,1302:249:4,2502,20.62,39.11,325,0,200
Pseudocaranx,dentex,35.25,-2.75,7300:352:2,110,18.72,36.49,606,0,15
Pseudocaranx,dentex,35.25,139.75,1313:459:2,172,20.45,34.43,749,0,15
Pseudocaranx,dentex,35.25,35.75,1303:455:2,863,21.91,39.04,353,0,21
Pseudocaranx,dentex,35.25,35.25,1303:455:1,1218,21.91,39.04,335,0,68
Pseudocaranx,dentex,35.25,32.75,1303:352:2,609,21.49,39.11,337,0,14
Pseudocaranx,dentex,35.75,-3.75,7300:353:4,1050,18.6,36.52,693,0,89
Pseudocaranx,dentex,35.75,-0.75,7300:350:4,1162,19.1,37.29,570,0,12
Pseudocaranx,dentex,35.75,14.25,1301:354:3,585,20.33,37.72,373,0,22
Pseudocaranx,dentex,35.75,13.75,1301:353:4,684,20.2,37.61,378,0,90
Pseudocaranx,dentex,36.25,12.25,1301:362:1,444,19.79,37.5,409,0,100
Pseudocaranx,dentex,36.25,140.75,1314:360:2,150,19.95,34.2,773,0,18
Pseudocaranx,dentex,36.25,21.25,1302:361:1,3893,19.76,38.9,340,0,116
Pseudocaranx,dentex,36.75,10.25,1301:360:3,35,19.4,37.34,465,0,4
Pseudocaranx,dentex,36.75,30.75,1303:360:4,587,21.17,39.11,413,0,15
Pseudocaranx,dentex,36.75,-27.25,7302:467:3,3216,19.72,36.25,374,0,218
Pseudocaranx,dentex,37.25,2.75,1300:372:2,2756,19.33,37.06,457,0,89
Pseudocaranx,dentex,37.25,143.75,1314:373:2,7119,17.51,34.14,528,0,252
Pseudocaranx,dentex,37.25,-24.75,7302:374:2,1586,19.06,36.2,372,0,89
Pseudocaranx,dentex,37.75,-25.75,7302:475:4,997,19.09,36.11,393,0,19
Pseudocaranx,dentex,37.75,24.25,1302:374:3,130,18.95,38.47,339,0,20
Pseudocaranx,dentex,38.25,-0.25,7300:380:1,224,18.93,37.5,429,0,21
Pseudocaranx,dentex,38.25,0.75,1300:380:2,1122,19.15,37.5,393,0,114
Pseudocaranx,dentex,38.75,-28.75,7302:488:4,1120,18.8,36.08,448,0,21
Pseudocaranx,dentex,38.75,-27.75,7302:487:4,1246,18.7,36.09,433,0,21
Pseudocaranx,dentex,39.75,12.75,1301:392:4,3382,19.19,37.85,365,0,183
